title,price,link,highlight
6-Pack Replace for Dymo Letratag Refills Colored Plastic Dymo Label Maker Refills ...,"ETB 2736
",https://www.ubuy.et/en/product/SEQF7Q6-wonfoucs-compatible-label-tape-replacement-for-dymo-label-maker-refills-12mm-x-4m-1-2-x-13-plastic-t,new
CableMod C-Series Pro ModFlex Sleeved Cable Kit for Corsair Type 4 RM Black ...,"ETB 15226
",https://www.ubuy.et/en/product/15TM1KNY4-cablemod-c-series-pro-modflex-sleeved-cable-kit-for-corsair-rm-black-label-rmi-rmx-black,new
Minigadgets IFIWALLOUTLET Wall Outlet with 1080P Wi-Fi Camera,"ETB 53158
",https://www.ubuy.et/en/product/1HCN23IX0-minigadgets-bbwifiwalloutlet-wall-outlet-with-1080p-wi-fi-camera,existing
"HOMELUX THEORY Foldable Laptop Stand for Desk Adjustable Height, Portable Aluminum ...","ETB 5430
",https://www.ubuy.et/en/product/1DJV96Q0-homelux-theory-portable-laptop-stand-double-layer-6-9-levels-adjustable-ergonomic-portable-aluminum-,existing
Multi-Adapter Cable Tethers Kit - Nylon Coated Stainless Steel Wire Tether Cable - ...,"ETB 5713
6445

",https://www.ubuy.et/en/product/11SKUERU-tetherties-multi-adapter-kit-cable-tethers-for-multiple-adapters-and-dongles-stop-theft-of-conferenc,existing
USB 3.0 A DC DC Converter Buck Module 12V/24V to 5V 3A Step Down Voltage Regulator ...,"ETB 2063
",https://www.ubuy.et/en/product/QJ6SVOJK-sslhong-usb-3-0-a-dc-dc-converter-buck-module-12v-24v-to-5v-3a-step-down-voltage-regulator-charger,existing
"Poyiccot Speaker Wire to RCA Adapter Converter, RCA to Speaker Wire Adapter ...","ETB 1858
",https://www.ubuy.et/en/product/2AJ9WOZ4-poyiccot-speaker-wire-to-rca-adapter-converter-rca-to-speaker-wire-adapter-subwoofer-speaker-phono-r,existing
"CCA CRA in Ear Monitor, Ultra-Thin Diaphragm Dynamic Driver IEM Earphones, Clear ...","ETB 3673
",https://www.ubuy.et/en/product/4DJ29DV82-cca-cra-in-ear-earphone-ultra-thin-diaphragm-dynamic-driver-iem-clear-sound-amp-deep-bass-wired-earbuds-with-tangle-free-removable-cord,existing
"2 Pairs 6.5"" Plastic Speaker Spacer Rings - Subwoofer Mid Range Custom Installation ...","ETB 4231
",https://www.ubuy.et/en/product/1N0IQTRM-2-pairs-6-5-plastic-speaker-spacer-rings-subwoofer-mid-range-custom-installation-mounting-adapter,existing
Switch Opener Lucky Cat Aluminum for Kailh Gateron Cherry MX Switches Mechanical ...,"ETB 2488
",https://www.ubuy.et/en/product/9J3EBDOW-switch-opener-lucky-cat-gold-aluminum-for-kailh-gateron-cherry-mx-switches-mechanical-keyboard-custo,existing
Spigen Tempered Glass Screen Protector [GlasTR EZ FIT] designed for Mercedes Benz ...,"ETB 6894
",https://www.ubuy.et/en/product/481GBLQ8Q-spigen-tempered-glass-screen-protector-glas-tr-ez-fit-designed-for-mercedes-benz-e-class-crystal-clear,existing
"MY MIRONEY 1.57"" Black Corner Protector 16Pcs Metal Cabinets Speaker Corners ...","ETB 2941
",https://www.ubuy.et/en/product/1AV1YJGCO-my-mironey-1-57-black-corner-protector-16pcs-metal-cabinets-speaker-corners-protector-for-flight-road-case-cabinet-amplifier-speaker-cabinet,existing
Esanik 2 Pack Like Paper Glass Screen Protector for iPad 9th/8th/7th Generation ...,"ETB 2941
",https://www.ubuy.et/en/product/46EOBQBNI-esanik-2-pack-like-paper-glass-screen-protector-for-ipad-9-8-7-10-2-inch-2021-2020-2019-ipad-air-3-ipad-pro-10-5-9h-tempered-glass-papered-screen,existing
4K USB Camera Module Autofocus with Dual Microphone for Computer and Raspberry Pi ...,"ETB 15239
",https://www.ubuy.et/en/product/1HEBEL6DS-4k-autofocus-usb-camera-module-compact-camera-module-with-microphone-sony-imx415-2160p-camera-module-with-audio-4k-30fps-video-cam-module-mini-desktop,existing
100ft - 3/4 inch PET Expandable Braided Sleeving BlackBlue Alex Tech Braided ...,"ETB 3966
",https://www.ubuy.et/en/product/QM638TI-100ft-3-4-inch-pet-expandable-braided-sleeving-blackblue-alex-tech-braided-cable-sleeve,existing
"10Gb PCI-E NIC Network Card for Intel X710-DA2,100MbE/1GbE/10GbE Dual SFP+ Ports, ...","ETB 22413
",https://www.ubuy.et/en/product/ZAREG804-vogzone-for-intel-x710-da2-10gbe-network-card-dual-sfp-port-10gb-ethernet-converged-network-adapter-,existing
BlackBerry ACC-52983-001 Mini Bluetooth Speaker - Retail Packaging - White,"ETB 7181
",https://www.ubuy.et/en/product/OUM23NM-blackberry-acc-52983-001-mini-bluetooth-speaker-retail-packaging-white,existing
MOSISO Compatible with MacBook Pro 13 inch Case M2 2024 2023 2022 2021 2020 A2338 ...,"ETB 4698
",https://www.ubuy.et/en/product/31IFNEO-mosiso-macbook-pro-13-inch-case-2020-release-a2338-m1-a2289-a2251-heavy-duty-plastic-hard-shell-case-with-tpu-bumper-keyboard-cover-only-compatible-wi,existing
Monster 2 oz. Spray Screen Cleaner Kit with Microfiber Cloth for Electronic ...,"ETB 3088
",https://www.ubuy.et/en/product/8BIN0N9E-monster-2-oz-spray-screen-cleaner-kit-with-microfiber-cloth-for-electronic-devices-ideal-for-led-lcd,existing
Dell OptiPlex 3000 3080 Desktop Computer - Intel Core i5 10th Gen i5-10500T ...,"ETB 123083
",https://www.ubuy.et/en/product/3MSFQ7MB4-dell-optiplex-3000-3080-desktop-computer-intel-core-i5-10th-gen-i5-10500t-hexa-core-6-core-2-30-ghz-16-gb-ram-ddr4-sdram-256-gb-nvme-m-2-pci,existing
"Rockville KRYPTON MF4 2400W Peak 4-Channel Marine Amplifier, Black, IPX6, Class AB, ...","ETB 24017
",https://www.ubuy.et/en/product/1NTM1VRIC-rockville-krypton-mf4-2400w-peak-600w-rms-4-channel-marine-amplifier-boat-amp,existing
"Dekoni Audio Elite Earpads for AKG K702, K701 Headphones Elite Velour","ETB 6455
",https://www.ubuy.et/en/product/EIDMRV3K-dekoni-audio-memory-foam-replacement-ear-pads-compatible-with-akg-k701-k702-k7xx-and-more-elite-velo,existing
UL Listed Dexpt 65W AC Charger Fit for Dell Inspiron 24 3455 Laptop Power Adapter ...,"ETB 3966
",https://www.ubuy.et/en/product/1SD72HB4-ul-listed-dexpt-65w-ac-charger-fit-for-dell-inspiron-24-3455-laptop-power-adapter-supply-cord,existing
SSD SATA mSATA 128GB Dogfish Internal Solid State Drive High Performance Hard Drive ...,"ETB 3367
",https://www.ubuy.et/en/product/1PF55NTY-ssd-sata-msata-128gb-dogfish-internal-solid-state-drive-high-performance-hard-drive-for-desktop-lapt,existing
"Pro-Ject Debut Carbon EVO, Audiophile Turntable with Carbon Fiber tonearm, ...","ETB 88294
",https://www.ubuy.et/en/product/1CDZWP8YQ-pro-ject-debut-carbon-evo-audiophile-turntable-with-carbon-fiber-tonearm-electronic-speed-selection-and-pre-mounted-sumiko-rainier-phono-cartridge,existing
CX-30 GPS Sun Visor- Navigation Visor Sunshade Compatible with 2020 2021 2022 2023 ...,"ETB 3381
",https://www.ubuy.et/en/product/48FCSFA-ruiya-mazda-cx-30-gps-sun-visor-2019-2020-mazda-cx-30-mazda3-b0n7-navigation-sunshade-anti-reflective-block-sunlight-block-sun-glare-gps-navigation-su,existing
H HOLIMET Case for iPad Pro 11 inch 2022 4th/3rd/2nd/1st Generation 2021/2020/2018 ...,"ETB 6003
",https://www.ubuy.et/en/product/1B3NANGG-holimet-ipad-pro-11-inch-2nd-generation-case-2020-with-built-in-pencil-holder-pu-leather-protective-,existing
"2 Inch Desk Power Grommet USB C PD 20W, Recessed Power Strip Socket with AC Plugs ...","ETB 4405
",https://www.ubuy.et/en/product/PI25GFU-desktop-power-grommet-hub-2-power-socket-dual-usb-ports-for-office-desk-grommet-outlet-table-recessed-power-outlet-durable-plastic-top-white-with-6-ft,existing
"14AWG Speaker Wire,14 AWG Gauge Speaker Wire Cable 50Feet Great Use for Home ...","ETB 2649
",https://www.ubuy.et/en/product/1GNSF0RZO-cableague-12awg-speaker-wire-12-awg-gauge-speaker-wire-cable-50feet-great-use-for-home-theater-speakers-and-car-speakers,existing
Low Vision Orange Locator Dots & Dashes - Raised Tactile Dots & Dashes Keyboard ...,"ETB 1764
",https://www.ubuy.et/en/product/1OJ7YVX9Y-locator-dots-dashes-raised-tactile-dots-dashes-computer-gaming-keyboard-location-low-vision-stickers-12-pk-transparent-orange,new
"XLEADER Travel Case Packed, Upgraded, Bluetooth Speaker Portable Wireless, LED ...","ETB 4552
",https://www.ubuy.et/en/product/41TXX15O4-xleader-soundangel-a8-3rd-gen-lavender-color-led-touch-bluetooth-speaker-with-waterproof-case-15h-music-5w-3d-sound-tf-card-little-pocket-speaker,new
Sony NWWS413LM 4GB Sports Wearable MP3 Player Blue -Size L,"ETB 10556
15239

",https://www.ubuy.et/en/product/3SQ0SRS-sony-nwws413lm-4gb-sports-wearable-mp3-player-blue,new
ePartSolution_LCD Display Touch Screen Digitizer Assembly for iPod Touch 4th Gen ...,"ETB 4400
",https://www.ubuy.et/en/product/12GVLGH0-epartsolution-lcd-display-touch-screen-digitizer-assembly-for-ipod-touch-4th-gen-ipod-touch-4-replac,new
"NewYork Cables Cat6 24 Port Patch Panel 19 Inch, 1U Patch Panel for Easy Rack ...","ETB 5577
",https://www.ubuy.et/en/product/ZZR8RJ8-newyork-cables-24-port-patch-panel-cat6-1u-rackmount-or-wall-mount-poe-10-gigabit-ethernet-punch-pan,new
SABRENT Rocket Nano Rugged 1TB USB 3.2 10Gb/s External Aluminum Waterproof [IP67] ...,"ETB 15239
",https://www.ubuy.et/en/product/10O9QUXK-sabrent-rocket-nano-rugged-1tb-usb-3-2-10gb-s-external-aluminum-water-proof-ip67-ssd-with-bumper-gua,new
M00141B002 Membrane Switch Keypad 6 x 4,"ETB 17682
",https://www.ubuy.et/en/product/16AO4MIVQ-gilbarco-m00141b002-membrane-switch-keypad-6-x-4,new
"Yustda 18V AC/DC Adapter for Pro-Ject Project Audio Phono Box USB, Phono Box USB V, ...","ETB 3451
",https://www.ubuy.et/en/product/1IMMB8PUU-yustda-18v-ac-dc-adapter-for-pro-ject-project-audio-phono-box-usb-phono-box-usb-v-tube-box-s-tube-box-ds-mm-mc-phono-box-s-phono-box-ds-ds,new
"StarTech.com 10 Outlet Rack Mount Power Strip 125V/16 Amp - 1U Horizontal 19"" ...","ETB 16273
",https://www.ubuy.et/en/product/3PC3J0GGG-startech-com-10-outlet-rack-mount-power-strip-125v-16-amp-1u-horizontal-19-rackmount-pdu-nema-5-20p-input-10x-nema-5-15-20r-outlets-rack,new
Cat6 Ethernet Cable 25 ft Black Gigabit Flat Network LAN Cable with 10 pcs Cable ...,"ETB 1917
",https://www.ubuy.et/en/product/23G74S6W-cat6-ethernet-cable-25-ft-black-gigabit-flat-network-lan-cable-with-10-pcs-cable-clips-snagless-rj45,new
"SCREENARAMA New Screen Replacement for NT156WHM-N44 V8.0, HD 1366x768, Glossy, LCD ...","ETB 7865
",https://www.ubuy.et/en/product/59IYIP1JI-screenarama-new-screen-replacement-for-nt156whm-n44-v8-0-hd-1366x768-glossy-lcd-led-display-with-tools,new
Antrader 12V DC Dual Ball Bearing Brushless Radial Blower Cooling Fan 50x50x15mm ...,"ETB 1770
",https://www.ubuy.et/en/product/SJYK1MMA-antrader-12v-dual-ball-bearing-brushless-dc-radial-blower-cooling-fan-for-diy-3d-printer-extruder-hu,new
"FITUEYES Monitor Stand - 2 Tier Computer Monitor Riser with 16.7 Inch Shelf, Wood ...","ETB 4405
",https://www.ubuy.et/en/product/4RUVPLC-fitueyes-computer-monitor-stand-clamp-desk-tv-shelf-risers-16-7-inch-2-tiers-monitor-stand-save-space-dt204201wo,new
"4"" Inch 6 Tone High db Car Alarm Replacement Siren","ETB 3375
",https://www.ubuy.et/en/product/1WWRSP2-powerhouse-tep-4-inch-6-tone-high-db-car-alarm-replacement-siren,new
"9V AC Power Adapter Fits for Zoom AD-16A/D AC Adapter for Zoom Guitar Pedals G1on, ...","ETB 2502
",https://www.ubuy.et/en/product/1GEMM6A6-omilik-9v-ac-power-adapter-fits-zoom-ad-16a-d-ac-adapter-for-zoom-guitar-pedals-g1on-g1xon-g2nu-g2-1,new
New AKB74955331 Replace Remote Control for LG Mini Hi-Fi System CJ98 OJ98 CJS98F,"ETB 3820
",https://www.ubuy.et/en/product/1CELAHOSU-new-akb74955331-replace-remote-control-for-lg-mini-hi-fi-system-cj98-oj98-cjs98f,new
"ITX Computer Case, DIY Mini Open Aluminum Alloy Frame ITX Motherboard PC Case, DIY ...","ETB 7653
",https://www.ubuy.et/en/product/2AZ7N6IA-wendry-mini-computer-itx-case-diy-mini-open-aluminum-alloy-frame-itx-motherboard-pc-case-lightweight,new
PMMN4075 PMMN4076 Speaker Microphone Compatible for Motorola Radio XPR3300 XPR3500 ...,"ETB 5137
",https://www.ubuy.et/en/product/13OKYGP5Y-speaker-microphone-compatible-for-motorola-radio-xpr3300-xpr3500-p6600-dep550-dep570-dp2000-dp2400-m,new
"DDMALL HDMI Video Decoder 4K, H.265 H.264 SRT decoder for Decoding IP Stream, ...","ETB 81119
",https://www.ubuy.et/en/product/8VH2E2EE-ddmall-4k-h-265-h-264-hdmi-video-decoder-ultra-hd-4k-60hz-srt-rtsp-udp-onvif-small-size-low-latency-,new
